sample_id,modality,subject_id,session_id,split,source_file,window_index,window_start_ms,window_end_ms,duration_ms,label_class,label_id,label_scheme,valid,valid_ratio,mask,feature_path,feature_shape,feature_dtype,extractor_name,extractor_version,error
03_P28_20231226_15_50_58_23,video,P28,P28_20231226_1550_58,train,"[""Upper_body_video_03/03_P28_20231226_15_50_58_23.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P28_20231226_15_50_58_23.npz::valid_mask,video_features_v1/03_P28_20231226_15_50_58_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P29_20231229_09_04_25_28,video,P29,P29_20231229_0904_25,val,"[""Upper_body_video_03/03_P29_20231229_09_04_25_28.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P29_20231229_09_04_25_28.npz::valid_mask,video_features_v1/03_P29_20231229_09_04_25_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P29_20231229_09_05_22_18,video,P29,P29_20231229_0905_22,val,"[""Upper_body_video_03/03_P29_20231229_09_05_22_18.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P29_20231229_09_05_22_18.npz::valid_mask,video_features_v1/03_P29_20231229_09_05_22_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P29_20231229_09_06_40_11,video,P29,P29_20231229_0906_40,val,"[""Upper_body_video_03/03_P29_20231229_09_06_40_11.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P29_20231229_09_06_40_11.npz::valid_mask,video_features_v1/03_P29_20231229_09_06_40_11.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P30_20231229_14_31_31_32,video,P30,P30_20231229_1431_31,train,"[""Upper_body_video_03/03_P30_20231229_14_31_31_32.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P30_20231229_14_31_31_32.npz::valid_mask,video_features_v1/03_P30_20231229_14_31_31_32.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P30_20231229_14_32_35_35,video,P30,P30_20231229_1432_35,train,"[""Upper_body_video_03/03_P30_20231229_14_32_35_35.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P30_20231229_14_32_35_35.npz::valid_mask,video_features_v1/03_P30_20231229_14_32_35_35.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P30_20231229_14_33_50_36,video,P30,P30_20231229_1433_50,train,"[""Upper_body_video_03/03_P30_20231229_14_33_50_36.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P30_20231229_14_33_50_36.npz::valid_mask,video_features_v1/03_P30_20231229_14_33_50_36.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P31_20231229_15_49_59_98,video,P31,P31_20231229_1549_59,train,"[""Upper_body_video_03/03_P31_20231229_15_49_59_98.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P31_20231229_15_49_59_98.npz::valid_mask,video_features_v1/03_P31_20231229_15_49_59_98.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P31_20231229_15_50_53_57,video,P31,P31_20231229_1550_53,train,"[""Upper_body_video_03/03_P31_20231229_15_50_53_57.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P31_20231229_15_50_53_57.npz::valid_mask,video_features_v1/03_P31_20231229_15_50_53_57.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P31_20231229_15_52_09_61,video,P31,P31_20231229_1552_09,train,"[""Upper_body_video_03/03_P31_20231229_15_52_09_61.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P31_20231229_15_52_09_61.npz::valid_mask,video_features_v1/03_P31_20231229_15_52_09_61.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P32_20231229_18_49_27_25,video,P32,P32_20231229_1849_27,test,"[""Upper_body_video_03/03_P32_20231229_18_49_27_25.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P32_20231229_18_49_27_25.npz::valid_mask,video_features_v1/03_P32_20231229_18_49_27_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P32_20231229_18_50_26_24,video,P32,P32_20231229_1850_26,test,"[""Upper_body_video_03/03_P32_20231229_18_50_26_24.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P32_20231229_18_50_26_24.npz::valid_mask,video_features_v1/03_P32_20231229_18_50_26_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P32_20231229_18_51_39_26,video,P32,P32_20231229_1851_39,test,"[""Upper_body_video_03/03_P32_20231229_18_51_39_26.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P32_20231229_18_51_39_26.npz::valid_mask,video_features_v1/03_P32_20231229_18_51_39_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P33_20240108_15_57_53_24,video,P33,P33_20240108_1557_53,test,"[""Upper_body_video_03/03_P33_20240108_15_57_53_24.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P33_20240108_15_57_53_24.npz::valid_mask,video_features_v1/03_P33_20240108_15_57_53_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P33_20240108_15_58_48_23,video,P33,P33_20240108_1558_48,test,"[""Upper_body_video_03/03_P33_20240108_15_58_48_23.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P33_20240108_15_58_48_23.npz::valid_mask,video_features_v1/03_P33_20240108_15_58_48_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P33_20240108_16_00_13_23,video,P33,P33_20240108_1600_13,test,"[""Upper_body_video_03/03_P33_20240108_16_00_13_23.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P33_20240108_16_00_13_23.npz::valid_mask,video_features_v1/03_P33_20240108_16_00_13_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P34_20240108_14_36_49_22,video,P34,P34_20240108_1436_49,val,"[""Upper_body_video_03/03_P34_20240108_14_36_49_22.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P34_20240108_14_36_49_22.npz::valid_mask,video_features_v1/03_P34_20240108_14_36_49_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P34_20240108_14_38_02_19,video,P34,P34_20240108_1438_02,val,"[""Upper_body_video_03/03_P34_20240108_14_38_02_19.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P34_20240108_14_38_02_19.npz::valid_mask,video_features_v1/03_P34_20240108_14_38_02_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P34_20240108_14_39_19_15,video,P34,P34_20240108_1439_19,val,"[""Upper_body_video_03/03_P34_20240108_14_39_19_15.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,false,0.900000,video_features_v1/03_P34_20240108_14_39_19_15.npz::valid_mask,video_features_v1/03_P34_20240108_14_39_19_15.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
03_P35_20240109_09_17_30_20,video,P35,P35_20240109_0917_30,train,"[""Upper_body_video_03/03_P35_20240109_09_17_30_20.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P35_20240109_09_17_30_20.npz::valid_mask,video_features_v1/03_P35_20240109_09_17_30_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P35_20240109_09_18_30_16,video,P35,P35_20240109_0918_30,train,"[""Upper_body_video_03/03_P35_20240109_09_18_30_16.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P35_20240109_09_18_30_16.npz::valid_mask,video_features_v1/03_P35_20240109_09_18_30_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P35_20240109_09_19_39_18,video,P35,P35_20240109_0919_39,train,"[""Upper_body_video_03/03_P35_20240109_09_19_39_18.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P35_20240109_09_19_39_18.npz::valid_mask,video_features_v1/03_P35_20240109_09_19_39_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P36_20240109_16_52_24_24,video,P36,P36_20240109_1652_24,train,"[""Upper_body_video_03/03_P36_20240109_16_52_24_24.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P36_20240109_16_52_24_24.npz::valid_mask,video_features_v1/03_P36_20240109_16_52_24_24.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P36_20240109_16_54_14_20,video,P36,P36_20240109_1654_14,train,"[""Upper_body_video_03/03_P36_20240109_16_54_14_20.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P36_20240109_16_54_14_20.npz::valid_mask,video_features_v1/03_P36_20240109_16_54_14_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P37_20240109_18_49_12_18,video,P37,P37_20240109_1849_12,train,"[""Upper_body_video_03/03_P37_20240109_18_49_12_18.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P37_20240109_18_49_12_18.npz::valid_mask,video_features_v1/03_P37_20240109_18_49_12_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P37_20240109_18_50_28_19,video,P37,P37_20240109_1850_28,train,"[""Upper_body_video_03/03_P37_20240109_18_50_28_19.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P37_20240109_18_50_28_19.npz::valid_mask,video_features_v1/03_P37_20240109_18_50_28_19.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P37_20240109_18_51_32_29,video,P37,P37_20240109_1851_32,train,"[""Upper_body_video_03/03_P37_20240109_18_51_32_29.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P37_20240109_18_51_32_29.npz::valid_mask,video_features_v1/03_P37_20240109_18_51_32_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P38_20240110_14_24_14_21,video,P38,P38_20240110_1424_14,test,"[""Upper_body_video_03/03_P38_20240110_14_24_14_21.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P38_20240110_14_24_14_21.npz::valid_mask,video_features_v1/03_P38_20240110_14_24_14_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P38_20240110_14_25_39_21,video,P38,P38_20240110_1425_39,test,"[""Upper_body_video_03/03_P38_20240110_14_25_39_21.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,false,0.900000,video_features_v1/03_P38_20240110_14_25_39_21.npz::valid_mask,video_features_v1/03_P38_20240110_14_25_39_21.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
03_P38_20240110_14_26_37_23,video,P38,P38_20240110_1426_37,test,"[""Upper_body_video_03/03_P38_20240110_14_26_37_23.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P38_20240110_14_26_37_23.npz::valid_mask,video_features_v1/03_P38_20240110_14_26_37_23.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P39_20240110_15_30_05_26,video,P39,P39_20240110_1530_05,train,"[""Upper_body_video_03/03_P39_20240110_15_30_05_26.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,false,0.900000,video_features_v1/03_P39_20240110_15_30_05_26.npz::valid_mask,video_features_v1/03_P39_20240110_15_30_05_26.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
03_P39_20240110_15_35_01_36,video,P39,P39_20240110_1535_01,train,"[""Upper_body_video_03/03_P39_20240110_15_35_01_36.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P39_20240110_15_35_01_36.npz::valid_mask,video_features_v1/03_P39_20240110_15_35_01_36.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P39_20240110_15_38_17_40,video,P39,P39_20240110_1538_17,train,"[""Upper_body_video_03/03_P39_20240110_15_38_17_40.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P39_20240110_15_38_17_40.npz::valid_mask,video_features_v1/03_P39_20240110_15_38_17_40.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P40_20240110_17_52_31_29,video,P40,P40_20240110_1752_31,val,"[""Upper_body_video_03/03_P40_20240110_17_52_31_29.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P40_20240110_17_52_31_29.npz::valid_mask,video_features_v1/03_P40_20240110_17_52_31_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
03_P40_20240110_17_53_22_28,video,P40,P40_20240110_1753_22,val,"[""Upper_body_video_03/03_P40_20240110_17_53_22_28.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,false,0.900000,video_features_v1/03_P40_20240110_17_53_22_28.npz::valid_mask,video_features_v1/03_P40_20240110_17_53_22_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
03_P40_20240110_17_54_39_20,video,P40,P40_20240110_1754_39,val,"[""Upper_body_video_03/03_P40_20240110_17_54_39_20.mp4""]",0,0,10000,10000,Playing game,1,dcpt_video_6c_v1,true,1.000000,video_features_v1/03_P40_20240110_17_54_39_20.npz::valid_mask,video_features_v1/03_P40_20240110_17_54_39_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P01_20231111_10_14_23_16,video,P01,P01_20231111_1014_23,val,"[""Upper_body_video_04/04_P01_20231111_10_14_23_16.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P01_20231111_10_14_23_16.npz::valid_mask,video_features_v1/04_P01_20231111_10_14_23_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P01_20231111_10_17_06_16,video,P01,P01_20231111_1017_06,val,"[""Upper_body_video_04/04_P01_20231111_10_17_06_16.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P01_20231111_10_17_06_16.npz::valid_mask,video_features_v1/04_P01_20231111_10_17_06_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P01_20231111_10_20_14_13,video,P01,P01_20231111_1020_14,val,"[""Upper_body_video_04/04_P01_20231111_10_20_14_13.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P01_20231111_10_20_14_13.npz::valid_mask,video_features_v1/04_P01_20231111_10_20_14_13.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P01_20231111_10_21_34_17,video,P01,P01_20231111_1021_34,val,"[""Upper_body_video_04/04_P01_20231111_10_21_34_17.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P01_20231111_10_21_34_17.npz::valid_mask,video_features_v1/04_P01_20231111_10_21_34_17.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P02_20231114_14_34_32_20,video,P02,P02_20231114_1434_32,train,"[""Upper_body_video_04/04_P02_20231114_14_34_32_20.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P02_20231114_14_34_32_20.npz::valid_mask,video_features_v1/04_P02_20231114_14_34_32_20.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P02_20231114_14_36_51_18,video,P02,P02_20231114_1436_51,train,"[""Upper_body_video_04/04_P02_20231114_14_36_51_18.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P02_20231114_14_36_51_18.npz::valid_mask,video_features_v1/04_P02_20231114_14_36_51_18.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P02_20231114_14_39_17_16,video,P02,P02_20231114_1439_17,train,"[""Upper_body_video_04/04_P02_20231114_14_39_17_16.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P02_20231114_14_39_17_16.npz::valid_mask,video_features_v1/04_P02_20231114_14_39_17_16.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P03_20231114_16_15_09_22,video,P03,P03_20231114_1615_09,val,"[""Upper_body_video_04/04_P03_20231114_16_15_09_22.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P03_20231114_16_15_09_22.npz::valid_mask,video_features_v1/04_P03_20231114_16_15_09_22.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P03_20231114_16_17_52_25,video,P03,P03_20231114_1617_52,val,"[""Upper_body_video_04/04_P03_20231114_16_17_52_25.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P03_20231114_16_17_52_25.npz::valid_mask,video_features_v1/04_P03_20231114_16_17_52_25.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P03_20231114_16_19_17_28,video,P03,P03_20231114_1619_17,val,"[""Upper_body_video_04/04_P03_20231114_16_19_17_28.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P03_20231114_16_19_17_28.npz::valid_mask,video_features_v1/04_P03_20231114_16_19_17_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P04_20231115_19_12_21_28,video,P04,P04_20231115_1912_21,val,"[""Upper_body_video_04/04_P04_20231115_19_12_21_28.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P04_20231115_19_12_21_28.npz::valid_mask,video_features_v1/04_P04_20231115_19_12_21_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P04_20231115_19_14_37_29,video,P04,P04_20231115_1914_37,val,"[""Upper_body_video_04/04_P04_20231115_19_14_37_29.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,false,0.900000,video_features_v1/04_P04_20231115_19_14_37_29.npz::valid_mask,video_features_v1/04_P04_20231115_19_14_37_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,coverage_below_0.95
04_P04_20231115_19_16_14_29,video,P04,P04_20231115_1916_14,val,"[""Upper_body_video_04/04_P04_20231115_19_16_14_29.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P04_20231115_19_16_14_29.npz::valid_mask,video_features_v1/04_P04_20231115_19_16_14_29.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P05_20231116_10_51_02_38,video,P05,P05_20231116_1051_02,train,"[""Upper_body_video_04/04_P05_20231116_10_51_02_38.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P05_20231116_10_51_02_38.npz::valid_mask,video_features_v1/04_P05_20231116_10_51_02_38.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P05_20231116_10_52_49_33,video,P05,P05_20231116_1052_49,train,"[""Upper_body_video_04/04_P05_20231116_10_52_49_33.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P05_20231116_10_52_49_33.npz::valid_mask,video_features_v1/04_P05_20231116_10_52_49_33.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P05_20231116_10_58_27_38,video,P05,P05_20231116_1058_27,train,"[""Upper_body_video_04/04_P05_20231116_10_58_27_38.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P05_20231116_10_58_27_38.npz::valid_mask,video_features_v1/04_P05_20231116_10_58_27_38.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P05_20231116_10_59_45_33,video,P05,P05_20231116_1059_45,train,"[""Upper_body_video_04/04_P05_20231116_10_59_45_33.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P05_20231116_10_59_45_33.npz::valid_mask,video_features_v1/04_P05_20231116_10_59_45_33.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P05_20231116_11_01_18_36,video,P05,P05_20231116_1101_18,train,"[""Upper_body_video_04/04_P05_20231116_11_01_18_36.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P05_20231116_11_01_18_36.npz::valid_mask,video_features_v1/04_P05_20231116_11_01_18_36.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P06_20231116_14_32_14_28,video,P06,P06_20231116_1432_14,train,"[""Upper_body_video_04/04_P06_20231116_14_32_14_28.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P06_20231116_14_32_14_28.npz::valid_mask,video_features_v1/04_P06_20231116_14_32_14_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P06_20231116_14_34_03_27,video,P06,P06_20231116_1434_03,train,"[""Upper_body_video_04/04_P06_20231116_14_34_03_27.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P06_20231116_14_34_03_27.npz::valid_mask,video_features_v1/04_P06_20231116_14_34_03_27.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P06_20231116_14_38_33_30,video,P06,P06_20231116_1438_33,train,"[""Upper_body_video_04/04_P06_20231116_14_38_33_30.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P06_20231116_14_38_33_30.npz::valid_mask,video_features_v1/04_P06_20231116_14_38_33_30.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
04_P07_20231116_16_40_32_28,video,P07,P07_20231116_1640_32,test,"[""Upper_body_video_04/04_P07_20231116_16_40_32_28.mp4""]",0,0,10000,10000,Messaging,2,dcpt_video_6c_v1,true,1.000000,video_features_v1/04_P07_20231116_16_40_32_28.npz::valid_mask,video_features_v1/04_P07_20231116_16_40_32_28.npz,"[10, 512]",float32,torchvision_r3d_18,0.24.1_kinetics400_v1,
